15-18	The seventh installment in the Transformers franchise arrived in cinemas last week, serving as both a sequel to 2018's Bumblee and a prequel to the five Michael Bay films. As has often been the case with this franchise, reviews of the film have been decidedly mixed – but that's not stopped it from performing strongly at the global box office, opening to higher figures than each of the last two entries in the franchise. One of the things that sets Transformers: Rise of the Beasts apart from any of the other films is its setting, with the action largely unfolding in 1994 following a brief prehistoric opening segment. That setting allowed the film's creative team to include a soundtrack featuring many classic hip-hop hits from the decade, with Wu-Tang Clan, Nas, and Notorious B.I.G. among the big names to feature alongside an original track from star Tobe Nwigwe.
15-19	"Transformers: Dark of the Moon – The Album is a compilation album of various artists music from the 2011 live-action Transformers: Dark of the Moon film. The first official single from the album is the radio edit version of ""Iridescent"" by Linkin Park. The second single released for the film is ""Monster"" by Paramore. The third single released for the film is ""All That You Are"" by Goo Goo Dolls. The score was released digitally 10 days after the album. U2 song North Star was used in the movie."
16-0	At COMPUTEX 2023, NVIDIA announced NVIDIA DGX GH200, which marks another breakthrough in GPU-accelerated computing to power the most demanding giant AI workloads. In addition to describing critical aspects of the NVIDIA DGX GH200 architecture, this post discusses how NVIDIA Base Command enables rapid deployment, accelerates the onboarding of users, and simplifies system management. The unified memory programming model of GPUs has been the cornerstone of various breakthroughs in complex accelerated computing applications over the last 7 years. In 2016, NVIDIA introduced NVLink technology and the Unified Memory Programming model with CUDA-6, designed to increase the memory available to GPU-accelerated workloads. Since then, the core of every DGX system is a GPU complex on a baseboard interconnected with NVLink in which each GPU can access the other’s memory at NVLink speed. Many such DGX with GPU complexes are interconnected with high-speed networking to form larger supercomputers such as the NVIDIA Selene supercomputer. Yet an emerging class of giant, trillion-parameter AI models will require either several months to train or cannot be solved even on today’s best supercomputers.
16-1	To empower the scientists in need of an advanced platform that can solve these extraordinary challenges, NVIDIA paired NVIDIA Grace Hopper Superchip with the NVLink Switch System, uniting up to 256 GPUs in an NVIDIA DGX GH200 system. In the DGX GH200 system, 144 terabytes of memory will be accessible to the GPU shared memory programming model at high speed over NVLink. Compared to a single NVIDIA DGX A100 320 GB system, NVIDIA DGX GH200 provides nearly 500x more memory to the GPU shared memory programming model over NVLink, forming a giant data center-sized GPU. NVIDIA DGX GH200 is the first supercomputer to break the 100-terabyte barrier for memory accessible to GPUs over NVLink.
16-2	NVIDIA DGX GH200 system architecture NVIDIA Grace Hopper Superchip and NVLink Switch System are the building blocks of NVIDIA DGX GH200 architecture. NVIDIA Grace Hopper Superchip combines the Grace and Hopper architectures using NVIDIA NVLink-C2C to deliver a CPU + GPU coherent memory model. The NVLink Switch System, powered by the fourth generation of NVLink technology, extends NVLink connection across superchips to create a seamless, high-bandwidth, multi-GPU system. Each NVIDIA Grace Hopper Superchip in NVIDIA DGX GH200 has 480 GB LPDDR5 CPU memory, at eighth of the power per GB, compared with DDR5 and 96 GB of fast HBM3. NVIDIA Grace CPU and Hopper GPU are interconnected with NVLink-C2C, providing 7x more bandwidth than PCIe Gen5 at one-fifth the power. NVLink Switch System forms a two-level, non-blocking, fat-tree NVLink fabric to fully connect 256 Grace Hopper Superchips in a DGX GH200 system. Every GPU in DGX GH200 can access the memory of other GPUs and extended GPU memory of all NVIDIA Grace CPUs at 900 GBps. Compute baseboards hosting Grace Hopper Superchips are connected to the NVLink Switch System using a custom cable harness for the first layer of NVLink fabric. LinkX cables extend the connectivity in the second layer of NVLink fabric.
16-3	"Nvidia unveiled its latest party trick at Computex in Taipei: stitching together 256 Grace-Hopper superchips into an ""AI supercomputer"" using nothing but NVLink. The kit, dubbed the DGX GH200, is being offered as a single system tuned for memory-intensive AI models for natural language processing (NPM) recommender systems, and graph neural networks. In a press briefing ahead of CEO Jensen Huang's keynote, executives compared the GH200 to the biz's recently launched DGX H100 server, claiming up to 500x higher memory. However the two are nothing alike. The DGX H100 is an 8U system with dual Intel Xeons and eight H100 GPUs and about as many NICs. The DGX GH200, is a 24-rack cluster built on an all-Nvidia architecture — so not exactly comparable."
16-4	Teeing off an AI-heavy slate of announcements for NVIDIA, the company has confirmed that their Grace Hopper “superchip” has entered full production. The combination of a Grace CPU and Hopper H100 GPU, Grace Hopper is designed to be NVIDIA’s answer for customers who need a more tightly integrated CPU + GPU solution for their workloads – particularly for AI models. In the works for a few years now, Grace Hopper is NVIDIA’s efforts to leverage both their existing strength in the GPU space and newfound efforts in the CPU space to deliver a semi-integrated CPU/GPU product unlike anything their top-line competitors offer. With NVIDIA’s traditional dominance in the GPU space, the company has essentially been working backwards, combining their GPU technology with other types of processors (CPUs, DPUs, etc) in order to access markets that benefit from GPU acceleration, but where fully discrete GPUs may not be the best solution.
16-5	NVIDIA CEO Jensen Hiang made a string of announcements during his Computex keynote, including details about the company’s next DGX supercomputer. Given where the industry is clearly heading, it shouldn’t come as a surprise that the DGX GH200 is largely about helping companies develop generative AI models. The supercomputer uses a new NVLink Switch System to enable 256 GH200 Grace Hopper superchips to act as a single GPU (each of the chips has an Arm-based Grace CPU and an H100 Tensor Core GPU). This, according to NVIDIA, allows the DGX GH200 to deliver 1 exaflop of performance and to have 144 terabytes of shared memory. The company says that's nearly 500 times as much memory as you'd find in a single DGX A100 system.
16-6	When nVidia announced that it had stitched 256 Grace-Hopper superchips together to make the DGX GH200 at Computex in Taipei, the reasons behind it were all driven by one thing: the increasing demands of AI. It's been pretty clear for a while that nVidia's focus of late has been on AI. It dominates datacenter scale AI by a such a large margin that it's easy to forget that there are any other companies providing products for datacenter scale AI solutions. It also explains why nVidia doesn't seem to be particularly worried about the new AMD and Intel GPUs, even though they're gaining market share from nVidia. Several years ago, nVidia acquired Mellanox, a company that makes high performance networking and interconnect solutions. It used that technology to create a revolutionary datacenter GPU, the A100 AI accelerator, so powerful that a single rack module could replace an entire datacenter. Its successor the A200 was nearly as big a boost. Both however shared one limitation that is common to GPUs: memory capacity. While it seems like GPUs with 48 or even 96GB of memory have a lot of memory, that hasn't come even close to keeping up with the growth in the size of AI datasets. To understand why this matters, and why the company felt the need to create the DGX GH200, first we need a basic understanding of how AI works.
16-7	Nvidia has once again proven itself to be at the cutting edge of AI technology, so how does comparing the DGX GH200 vs DGX H100 look? Nvidia’s announcement of their new and hugely powerful GH200 supercomputer has brought even more excitement to the world of AI. This new system can offer potentially 500 times the memory for building AI models compared to their DGX H100 and has already garnered interest from the likes of Google, Microsoft and Meta. This is because the power it brings offers the chance to push AI to the next level, beyond even the likes of the recent PaLM 2 and potentially GPT-5.
16-8	VAST Data and Nvidia form SuperPOD squad By Chris Mellor -May 17, 2023 VAST Data says its all-QLC flash file storage has been certified as an Nvidia SuperPOD data store. Nvidia’s SuperPOD houses 20 to 140 DGX A100 AI-focused GPU servers and uses its InfiniBand HDR (200Gbps) network connect. The DGX A100 features eight A100 Tensor Core GPUs, 640GB of GPU memory and dual AMD Rome 7742 CPUs in a 6RU box. It also supports BlueField-2 DPUs to accelerate IO. The box provides up to 5 petaFLOPS of AI performance, meaning 100 petaFLOPS in a SuperPOD with 20 of them.
16-9	This is perhaps one of the biggest pieces of hardware. NVIDIA has a BlueField-3 DPU paired with an NVIDIA A100 GPU in a massive card. One way to look at the card is that it is “simply” an accelerator card. The other way to look at the NVIDIA AX800 is it is a server with 16x Arm cores, 32GB of memory and 40GB of storage, an ASPEED BMC, an A100 GPU, and over 400Gbps of total networking, plus NVLink on a single card. NVIDIA AX800 High-End Arm Server on a PCIe Card The new NVIDIA AX800 combines two main components: A NVIDIA BlueField-3 DPU A NVIDIA A100 80GB Both of these are combined into a single dual-slot card with a 350W TDP and a minimum of only 150W TDP. This is up from the 300W of the previous generation NVIDIA A100X, but while the GPU remains the same, we get a much faster DPU.
16-10	AMD has officially unveiled its Instinct MI300 APUs which combine Zen 4 CPU cores with CDNA 3 GPU cores with up to 153 Billion transistors & 192 GB HBM3 memory. AMD Leads The Industry In Offering The First Exascale Instinct MI300 APU: Up To 24 Zen 4 Cores, GPU-Only MI300X With Up To 192 GB HBM3 Memory All three chipmakers, AMD, Intel, and NVIDIA, are currently in the race to offer the world's first CPU and CPU combo. Intel's offering was going to be Falcon Shores which was going to combine an x86 CPU with a leading-edge GPU but those plans didn't come to fruition and the Chipzilla has delayed the project for the foreseeable future.
16-11	Last May, after we had done a deep dive on the “Hopper” H100 GPU accelerator architecture and as we were trying to reckon what Nvidia could charge for the PCI-Express and SXM5 variants of the GH100, we said that Nvidia needed to launch a Hopper-Hopper superchip. The performance of the PCI-Express variant of the chip – and the expected gap in pricing – was such that we thought Nvidia might be tempted to repeat its history. The “Kepler” K80 twofer GPU card, launched way back in 2014, came out because Nvidia was so focused on the exploding AI market that it didn’t put enough 64-bit floating point math in the follow-on “Maxwell” GPU, and the stopgap was to just put two K40s on a single card and go for the density play with a bit of a price break. (You can do that with workloads that scale out.)
16-12	That the H100-NVL has moved the PCI-Express version over to full HBM3 stacked memory, up from HBM2e memory running in the single-wide PCI-Express version of the H100 accelerator launched last year. This quadruple-wide card has 94 GB of memory per GPU, up from 80 GB per GPU with both the PCI-Express and SXM5 versions (which add NVLink interconnects out of the GPUs to hook in an eight-way NVSwitch NUMA complex across the GPUs in a single node.) On the 80 GB HBM devices, there are five out of six possible HBM stacks operating, and they have 16 GB each. (The sixth is dead to increase yield.) With the H100-NVL twofer, the memory is not only boosted by 20 percent to 94 GB per GPU, but the memory speed on the HBM3 stacks is also goosed by 33 percent, yielding 3.9 TB/sec of bandwidth per GPU, which is twice the 1.95 TB/sec that the double-wide H100 PCI-Express 5.0 card offered last year with its 80 GB of HBM2e memory.
16-13	Fast Technology News on May 29th, AI is the current hot spot, and now it has become the most concerned part of NVIDIA. Today, at the keynote speech at the Taipei Computer Show, NVIDIA released the large-memory DGX GH200 supercomputer for AI. The system is equipped with 256 Grace Hopper chips, a total of 18,000 CPU cores, and 144TB of memory, which is 500 times higher than before. AI computing has higher requirements on memory capacity,Therefore, DGX GH200 connects 256 Grace Hooper super chips through the latest NVLink, NVLink Switch and other technologies to achieve extremely exaggerated performance and memory.
16-14	NVIDIA A100 Tensor Core GPU delivers unprecedented acceleration at every scale to power the world’s highest-performing elastic data centers for AI, data analytics, and HPC. Powered by the NVIDIA Ampere Architecture, A100 is the engine of the NVIDIA data center platform. A100 provides up to 20X higher performance over the prior generation and can be partitioned into seven GPU instances to dynamically adjust to shifting demands. The A100 80GB debuts the world’s fastest memory bandwidth at over 2 terabytes per second (TB/s) to run the largest models and datasets.
16-15	What is NVIDIA DGX? DGX is a line of servers and workstations built by NVIDIA, which can run large, demanding machine learning and deep learning workloads on GPUs. DGX provides a massive amount of computing power—between 1-5 PetaFLOPS in one DGX system. It also provides advanced technology for interlinking GPUs and enabling massive parallelization across thousands of GPU cores. Beyond the powerful hardware they provide, DGX systems come out of the box with an optimized operating system and a complete pre-integrated environment for running deep learning projects. They provide a containerized software architecture that lets data scientists easily deploy the deep learning frameworks and management tools they need with minimal setup or configuration.
16-16	NVIDIA DGX-1—First Generation DGX Server NVIDIA DGX-1 is an integrated deep learning workstation with a large computing capacity, which can be used to run demanding deep learning workloads. It provides GPU computing power of 1 PetaFLOPS (1 quadrillion floating-point operations per second). It provides the following hardware features: GPUs 8x NVIDIA Tesla V100 GPU Memory Total of 256 GB CPU Dual 20 Core Intel Xeon E5-2698 v4 2.2GHz CUDA Cores 40,960 Tensor Cores 5,120 Power 3500W System RAM 512 GB 2133 MHz DDR4 RDIMM Networking Dual 10 GB Ethernet Operating System Canonical Ubuntu or Red Hat Enterprise Linux (RHEL)
16-17	NVIDIA DGX A100 The Challenge of Scaling Enterprise AI Every business needs to transform using artificial intelligence (AI), not only to survive, but to thrive in challenging times. However, the enterprise requires a platform for AI infrastructure that improves upon traditional approaches, which historically involved slow compute architectures that were siloed by analytics, training, and inference workloads. The old approach created complexity, drove up costs, constrained speed of scale, and was not ready for modern AI. Enterprises, developers, data scientists, and researchers need a new platform that unifies all AI workloads, simplifying infrastructure and accelerating ROI. The Universal System for Every AI Workload DGX A100 sets a new bar for compute density, packing 5 petaFLOPS of AI performance into a 6U form factor, replacing legacy compute infrastructure with a single, unified system. DGX A100 also offers the unprecedented ability to deliver fine-grained allocation of computing power, using the Multi-Instance GPU capability in the NVIDIA A100 Tensor Core GPU, which enables administrators to assign resources that are right-sized for specific workloads. This ensures that the largest and most complex jobs are supported, along with the simplest and smallest. Running the DGX software stack with optimized software from NGC, the combination of dense compute power and complete workload flexibility make DGX A100 an ideal choice for both single node deployments and large scale Slurm and Kubernetes clusters deployed with NVIDIA DeepOps.
16-18	Nvidia has just announced a new supercomputer that may change the future of AI. The DGX GH200, equipped with nearly 500 times more memory than the systems we’re familiar with now, will soon fall into the hands of Google, Meta, and Microsoft. The goal? Revolutionizing generative AI, recommender systems, and data processing on a scale we’ve never seen before. Are language models like GPT going to benefit, and what will that mean for regular users?
16-19	Let’s circle back to the 1 exaflop figure and break it down a little. One exaflop equals a quintillion floating-point operations per second (FLOPs). For comparison, Nvidia’s RTX 4090 can hit around 100 teraflops (TFLOPs) when overclocked. A TFLOP equals one trillion floating-point operations per second. The difference is staggering, but of course, the RTX 4090 is not a data center GPU. The DGX GH200, on the other hand, integrates a substantial number of these high-performance GPUs that don’t belong anywhere near a consumer PC. Nvidia's Grace Hopper superchip. Nvidia The computer is powered by Nvidia’s GH200 Grace Hopper superchips. There are 256 of them in total, which, thanks to Nvidia’s NVLink interconnect technology, are all able to work together as a unified system, essentially creating one massive GPU. The GH200 superchips used here also don’t need a traditional PCIe connection between the CPU and the GPU. Nvidia says that they’re already equipped with an ARM-based Nvidia Grace CP,U as well as an H100 Tensor Core GPU. Nvidia’s got some fancy chip interconnects going on here too, this time using the NVLink-C2C. As a result, the bandwidth between the processor and the graphics card is said to be significantly improved (up to 7 times) and more power-efficient (up to 5 times).
17-0	Introducing PyTorch 2.0, our first steps toward the next generation 2-series release of PyTorch. Over the last few years we have innovated and iterated from PyTorch 1.0 to the most recent 1.13 and moved to the newly formed PyTorch Foundation, part of the Linux Foundation. PyTorch’s biggest strength beyond our amazing community is that we continue as a first-class Python integration, imperative style, simplicity of the API and options. PyTorch 2.0 offers the same eager-mode development and user experience, while fundamentally changing and supercharging how PyTorch operates at compiler level under the hood. We are able to provide faster performance and support for Dynamic Shapes and Distributed. Below you will find all the information you need to better understand what PyTorch 2.0 is, where it’s going and more importantly how to get started today (e.g., tutorial, requirements, models, common FAQs). There is still a lot to learn and develop but we are looking forward to community feedback and contributions to make the 2-series better and thank you all who have made the 1-series so successful.
17-1	by Team PyTorch We are excited to announce the release of PyTorch® 2.0 which we highlighted during the PyTorch Conference on 12/2/22! PyTorch 2.0 offers the same eager-mode development and user experience, while fundamentally changing and supercharging how PyTorch operates at compiler level under the hood with faster performance and support for Dynamic Shapes and Distributed. This next-generation release includes a Stable version of Accelerated Transformers (formerly called Better Transformers); Beta includes torch.compile as the main API for PyTorch 2.0, the scaled_dot_product_attention function as part of torch.nn.functional, the MPS backend, functorch APIs in the torch.func module; and other Beta/Prototype improvements across various inferences, performance and training optimization features on GPUs and CPUs. For a comprehensive introduction and technical overview of torch.compile, please visit the 2.0 Get Started page. Along with 2.0, we are also releasing a series of beta updates to the PyTorch domain libraries, including those that are in-tree, and separate libraries including TorchAudio, TorchVision, and TorchText. An update for TorchX is also being released as it moves to community supported mode. More details can be found in this library blog. This release is composed of over 4,541 commits and 428 contributors since 1.13.1. We want to sincerely thank our dedicated community for your contributions. As always, we encourage you to try these out and report any issues as we improve 2.0 and the overall 2-series this year. Summary: torch.compile is the main API for PyTorch 2.0, which wraps your model and returns a compiled model. It is a fully additive (and optional) feature and hence 2.0 is 100% backward compatible by definition. As an underpinning technology of torch.compile, TorchInductor with Nvidia and AMD GPUs will rely on OpenAI Triton deep learning compiler to generate performant code and hide low level hardware details. OpenAI Triton-generated kernels achieve performance that’s on par with hand-written kernels and specialized cuda libraries such as cublas. Accelerated Transformers introduce high-performance support for training and inference using a custom kernel architecture for scaled dot product attention (SPDA). The API is integrated with torch.compile() and model developers may also use the scaled dot product attention kernels directly by calling the new scaled_dot_product_attention() operator. Metal Performance Shaders (MPS) backend provides GPU accelerated PyTorch training on Mac platforms with added support for Top 60 most used ops, bringing coverage to over 300 operators. Amazon AWS optimizes the PyTorch CPU inference on AWS Graviton3 based C7g instances. PyTorch 2.0 improves inference performance on Graviton compared to the previous releases, including improvements for Resnet50 and Bert. New prototype features and technologies across TensorParallel, DTensor, 2D parallel, TorchDynamo, AOTAutograd, PrimTorch and TorchInductor.
17-2	After months of highlighting the features at the PyTorch Conference, the new release of PyTorch 2.0 is finally here. The new version offers the same experience while supercharging the compiler abilities including support for Dynamic Shapes and Distributed. The push is completely towards making it more “Pythonic”. The release also includes a stable version of Accelerated Transformers. The Beta also includes torch.compile as the main API for PyTorch 2.0, which wraps the model, returning it in a compiled mode. Being fully additive, the new version is also fully backward compatible. The focus is the performance. To learn more about the release in detail, click here.
17-3	Ok so the focus of PyTorch 2.0 is speed, how much faster is it actually? The PyTorch team ran tests across 163 open-source models from Hugging Face Transformers, timm (PyTorch Image Models) and TorchBench (a curated set of popular code bases from across GitHub). This is important because unless PyTorch 2.0 is faster on models people actually use, it’s not faster. Using a mixture of AMP (automatic mixed precision or float16) training and float32 precision (higher precision requires more compute) the PyTorch team found that torch.compile() provides an average speedup of 43% in training on a NVIDIA A100 GPU. Or 38% on timm, 76% on TorchBench and 52% on Hugging Face Transformers.
17-4	"1. Setup environment & install Pytorch 2.0 Our first step is to install PyTorch 2.0 and the Hugging Face Libraries, including transformers and datasets. # Install PyTorch 2.0 with cuda 11.7 !pip install ""torch>=2.0"" --extra-index-url https://download.pytorch.org/whl/cu117 --upgrade --quiet Additionally, we are installing the latest version of transformers from the main git branch, which includes the native integration of PyTorch 2.0 into the Trainer. # Install transformers and dataset !pip install ""transformers==4.27.1"" ""datasets==2.9.0"" ""accelerate==0.17.1"" ""evaluate==0.4.0"" tensorboard scikit-learn # Install git-fls for pushing model and logs to the hugging face hub !sudo apt-get install git-lfs --yes This example will use the Hugging Face Hub as a remote model versioning service. To push our model to the Hub, you must register on the Hugging Face. If you already have an account, you can skip this step. After you have an account, we will use the login util from the huggingface_hub package to log into our account and store our token (access key) on the disk. from huggingface_hub import login login( token="""", # ADD YOUR TOKEN HERE add_to_git_credential=True )"
17-5	"PyTorch 2.0.0 is now GA in the last 24 hours and has the cuDNN v8.7 fix if you get the correct version of it. In other words, no more file copying hacks. However, there are two versions of 2.0.0. torch==2.0.0+cu117 Still uses cuDNN 8.5 and torch==2.0.0+cu118 Uses cuDNN 8.7 Also the default repo's for ""pip install torch"" only has the cu117 version. Thus you need to use the extra url thing as follows: pip3 install clean-fid numba numpy torch==2.0.0+cu118 torchvision --force-reinstall --extra-index-url https://download.pytorch.org/whl/cu118 Danger danger... If you let A1111 install your xformers it will downgrade your pytorch. I missed this when I first created this post because I always built xformers to install it on Linux. Thus I got an xformers compatible with torch 2.0. Either don't use xformers because sdp seems to work just as well or you'll need to get a xformers for torch 2.0 and don't ask me where to download it from. I don't know."
17-6	If you have recently bought a new laptop with Windows 11 installed on it and are interested in doing some deep learning using PyTorch then you have come to the right place. In this article, I will give a step-by-step guide on how to install PyTorch with GPU support. My laptop is HP Omen 16 with RTX 3050 graphics card. One of the pre-requisite is that you need to have “conda” installed in your system. You get this when installing python using “Anaconda”. Please check the link to install “Anaconda”
17-7	"Both TensorFlow and PyTorch offer useful abstractions that ease the development of models by reducing boilerplate code. They differ because PyTorch has a more ""pythonic"" approach and is object-oriented, while TensorFlow offers a variety of options. PyTorch is used for many deep learning projects today, and its popularity is increasing among AI researchers, although of the three main frameworks, it is the least popular. Trends show that this may change soon. When researchers want flexibility, debugging capabilities, and short training duration, they choose PyTorch. It runs on Linux, macOS, and Windows. Thanks to its well-documented framework and abundance of trained models and tutorials, TensorFlow is the favorite tool of many industry professionals and researchers. TensorFlow offers better visualization, which allows developers to debug better and track the training process. PyTorch, however, provides only limited visualization. TensorFlow also beats PyTorch in deploying trained models to production, thanks to the TensorFlow Serving framework. PyTorch offers no such framework, so developers need to use Django or Flask as a back-end server. In the area of data parallelism, PyTorch gains optimal performance by relying on native support for asynchronous execution through Python. However, with TensorFlow, you must manually code and optimize every operation run on a specific device to allow distributed training. In summary, you can replicate everything from PyTorch in TensorFlow; you just need to work harder at it. If you’re just starting to explore deep learning, you should learn PyTorch first due to its popularity in the research community. However, if you’re familiar with machine learning and deep learning and focused on getting a job in the industry as soon as possible, learn TensorFlow first."
17-8	More Pythonic PyTorch 2 Released Written by Alex Denham Thursday, 30 March 2023 PyTorch 2.0 has been released with fundamental changes to the way it works at the compiler level, faster performance, and support for Dynamic Shapes and Distributed. PyTorch is an optimized tensor library for deep learning using GPUs and CPUs that until now has mainly been developed by Meta AI. It aims to offer a replacement for NumPy that makes use of the power of GPUs, while providing a deep learning research platform that provides maximum flexibility and speed. pytorch The new release includes a stable version of Accelerated Transformers (formerly called Better Transformers); and torch.compile, a feature that improves PyTorch performance and starts the move for parts of PyTorch from C++ back into Python. torch.compile is an optional and additive feature. Torch.compile makes use of several new technologies – TorchDynamo, AOTAutograd, PrimTorch and TorchInductor.
17-9	In the release of Python 2.0, contributions from Intel using Intel Extension for PyTorch , oneAPI Deep Neural Network Library (oneDNN) and additional support for Intel CPUs enable developers to optimize inference and training performance for artificial intelligence (AI). As part of the PyTorch 2.0 compilation stack, the TorchInductor CPU backend optimization by Intel Extension for PyTorch and PyTorch ATen CPU achieved up to 1.7 times faster FP32 inference performance when benchmarked with TorchBench, HuggingFace and timm. This update brings notable performance improvements to graph compilation over the PyTorch eager mode. Other optimizations include: Improved message-passing between adjacent neural network nodes to support graph neural network in PyTorch Geometric (PyG) for enhanced inference and performance training on Intel CPUs. New x86 quantization backend – a combination of FBGEMM (Facebook General Matrix-Matrix Multiplication) and oneDNN backends – replaces FBGEMM as the default quantization backend for x86 CPU platforms to enable better end-to-end int8 inference performance. Extended use of oneDNN with oneDNN Graph API to maximize efficient code generation on AI hardware by automatically identifying the graph partitions to be accelerated through fusion. BFloat16 and Float32 data types are supported and only inference workloads can be optimized; BF16 is only optimized on machines with AVX512_BF16 ISA support.
17-10	Artificial intelligence development startup Lightning AI Inc. today announced the general availability of PyTorch Lightning 2.0, an open-source AI framework that’s used by thousands of organizations to train and scale up machine learning models. PyTorch Lightning is one of the most popular machine learning development tools, with an average of 4 million downloads per month, thanks to the way it simplifies many manual tasks involved in creating AI-powered software. Building an AI application means not only creating a neural network, but also setting up and managing the infrastructure it runs on. Doing so involves lots of manual work and is very time-consuming, so developers can save time by using PyTorch Lightning to automate much of it. Another task that PyTorch Lightning simplifies is AI training. It does so using a combination of large numbers of processors and tools that make it easier for developers to evaluate the speed of their neural networks and troubleshoot any issues that come up. Another benefit of PyTorch Lightning is that it reduces the amount of custom code developers must write to use multiple types of chips, such as graphics processing units and central processing units, in their ML training projects. Lightning AI sells a commercial version of PyTorch Lightning that makes it simpler for enterprises to deploy and use. It also provides prepackaged AI applications for common use cases, which can be used by customers as blueprints for their own, custom applications. With the launch of PyTorch Lightning 2.0, Lightning AI said, it’s introducing a stable application programming interface, more powerful features with a smaller footprint, and tools that make it easier to read and debug. It’s also introducing Lightning Fabric, which is a new library that gives developers more control over the AI training process, with features like callbacks and checkpoints and support for reinforcement learning, active learning and transformers.
17-11	PyTorch got its start at Facebook (now known as Meta) in 2016 with the 1.0 release debuting in 2018. In September 2022, Meta moved the PyTorch project to the new PyTorch Foundation, which is operated by the Linux Foundation. Today, PyTorch developers took the next major step forward for PyTorch, announcing the first experimental release of PyTorch 2.0. The new release promises to help accelerate ML training and development, while still maintaining backward-compatibility with existing PyTorch application code.
17-12	Soumith Chintala is a creator and the lead of Facebook's core machine learning tool, PyTorch. He says the extreme popularity of today's dominant AI technique may have unintended consequences. Increasingly specialized hardware for Transformers may make it harder for new techniques to catch on. Some of today's most popular emerging AI tools, such as OpenAI's text generation tool GPT-3, were made possible by an AI technique called Transformers. Notably, Transformers first hit the scene in 2017, soon finding a home in popular AI programming frameworks TensorFlow (backed by Google) and PyTorch (started at Facebook). And in an industry where machine learning tools and techniques are evolving at a blistering pace, a half-decade might as well be half a century. The enduring popularity of the Transformers model may prove to be a double-edged sword, warns Soumith Chintala, a creator of PyTorch and a distinguished engineer at Meta, Facebook's parent company.
17-13	A binary classification problem is one where the goal is to predict a discrete value where there are just two possibilities. For example, you might want to predict the gender (male or female) of a person based on their age, state where they live, annual income and political leaning (conservative, moderate, liberal). Previous articles in Visual Studio Magazine have explained binary classification using PyTorch. But machine learning with deep neural techniques has advanced quickly. This article updates binary classification techniques and best practices based on experience over the past two years. A good way to see where this article is headed is to take a look at the screenshot of a demo program in Figure 1. The demo begins by loading a 200-item file of training data and a 40-item set of test data. Each tab-delimited line represents a person. The fields are gender (male = 0, female = 1), age, state of residence, annual income and politics type. The goal is to predict gender from age, state, income and political leaning.
17-14	PyTorch 2.0.1 installation error on Windows Asked 1 month ago Modified 27 days ago Viewed 611 times 0 I am trying to install Pytorch on Python using pip: pip install torch torchvision torchaudio I get the following Error: No matching distribution found for torch The command should install the newest stable version of Pytorch (being 2.0.1). I am using Python version 3.9.6 (64-bit version). The Pytorch get-started guide claims, that Pytorch supports Python versions 3.8-3.11. Nethertheless I get the Error. Can anyone help?
17-15	by Team PyTorch In September 2022, we welcomed PyTorch to the Linux Foundation from Meta, which formed the PyTorch Foundation with founding members AMD, Amazon Web Services (AWS), Google, Meta, Microsoft, and NVIDIA. Since then, we’ve seen significant growth, including a 39% increase in commits across all repositories, 27% increase of unique contributors, and a 12% increase community contributions – all in the last 90 days! We’re grateful to our founding members for their support to move the foundation forward. Today, we’re announcing that membership is now open to join the PyTorch Foundation. As a member of the PyTorch Foundation, you’ll have access to resources that allow you to be stewards of stable, secure, and long-lasting codebases. You can collaborate on training and certification programs, local and regional events, open source developer tooling, academic research, and guides to help new users and contributors have a productive experience. The PyTorch Foundation’s goal is to help end users navigate the PyTorch ecosystem, recruit talent, and adopt PyTorch and support open source AI technologies successfully.
17-16	by Felix Marty, Younes Belkada, Hamid Shojanazeri As part of PyTorch 2.0 release, an accelerated implementation of the attention mechanism as part of the “Better Transformer” project (and known in PyTorch as Accelerated Transformers) has been added natively into PyTorch as torch.nn.functional.scaled_dot_product_attention. This implementation leverages fused kernels from FlashAttention and Memory-efficient attention, and supports both training and inference. We also release a notebook showcasing an example of this integration here After seeing 20-30% speedups at inference for diffusion models, we went ahead and implemented an integration with 🤗 Transformers models through the 🤗 Optimum library. Similar to the previous integration for encoder models, the integration replaces modules from Transformers with efficient implementations that use torch.nn.functional.scaled_dot_product_attention. The usage is as follow:
